veg_uniqueID,year,sitecode,post,species_7code_NHIC,s_wdystemcount,m_wdystemcount,t_wdystemcount,vt_wdystemcount,sap_wdystemcount,sap_dbh_m,sap_height_m,within_browse,above_browse
1997_RARO_B9_FRAXIN.,1997,RARO,B9,FRAXIN.,18,1,0,0,0,0,0,19,0
1997_RARO_B9_JUNCOMM,1997,RARO,B9,JUNCOMM,1,0,0,0,0,0,0,1,0
1997_RARO_B9_PRUSERO,1997,RARO,B9,PRUSERO,5,0,0,0,0,0,0,5,0
1997_RARO_B9_QUERUBR,1997,RARO,B9,QUERUBR,9,0,0,0,0,0,0,9,0
1997_RARO_B9_RUBIDAE,1997,RARO,B9,RUBIDAE,105,106,1,0,0,0,0,212,0
1997_RARO_C2_VITRIPA,1997,RARO,C2,VITRIPA,1,0,0,0,0,0,0,1,0
1997_RARO_C4_ACERUBR,1997,RARO,C4,ACERUBR,3,0,0,0,0,0,0,3,0
1997_RARO_C4_FRAXIN.,1997,RARO,C4,FRAXIN.,2,0,0,0,0,0,0,2,0
1997_RARO_C4_RUBIDAE,1997,RARO,C4,RUBIDAE,7,0,0,0,0,0,0,7,0
1997_RARO_C4_TILAMER,1997,RARO,C4,TILAMER,2,0,0,0,0,0,0,2,0
1997_RARO_C6_ACERUBR,1997,RARO,C6,ACERUBR,1,0,0,0,0,0,0,1,0
1997_RARO_C6_FRAXIN.,1997,RARO,C6,FRAXIN.,2,0,0,0,0,0,0,2,0
1997_RARO_C6_OSTVIRG,1997,RARO,C6,OSTVIRG,2,0,0,0,0,0,0,2,0
1997_RARO_C6_SASALBI,1997,RARO,C6,SASALBI,63,4,6,10,0,0,0,73,10
1997_RARO_C8_DECVERT,1997,RARO,C8,DECVERT,28,35,0,0,0,0,0,63,0
1997_SRS2_B21_HYPKALM,1997,SRS2,B21,HYPKALM,204,0,0,0,0,0,0,204,0
1997_SRS2_B21_JUNVIRG,1997,SRS2,B21,JUNVIRG,1,0,0,0,0,0,0,1,0
1997_SRS2_B22_HYPKALM,1997,SRS2,B22,HYPKALM,182,0,0,0,0,0,0,182,0
1997_SRS2_C10_HYPKALM,1997,SRS2,C10,HYPKALM,136,26,0,0,0,0,0,162,0
1997_SRS2_C20_HYPKALM,1997,SRS2,C20,HYPKALM,67,0,0,0,0,0,0,67,0
1997_SRS2_C8_HYPKALM,1997,SRS2,C8,HYPKALM,4,0,0,0,0,0,0,4,0
1997_TMSL_B2_CELSCAN,1997,TMSL,B2,CELSCAN,2,0,0,0,0,0,0,2,0
1997_TMSL_B2_JUNCOMM,1997,TMSL,B2,JUNCOMM,34,18,0,0,0,0,0,52,0
1997_TMSL_B2_RUBIDAE,1997,TMSL,B2,RUBIDAE,13,3,0,0,0,0,0,16,0
1997_TMSL_B2_VITRIPA,1997,TMSL,B2,VITRIPA,0,5,0,0,0,0,0,5,0
1997_TMSL_B4_JUNCOMM,1997,TMSL,B4,JUNCOMM,0,13,0,0,0,0,0,13,0
1997_TMSL_B4_PARINSE,1997,TMSL,B4,PARINSE,4,1,0,0,0,0,0,5,0
1997_TMSL_B4_RUBIDAE,1997,TMSL,B4,RUBIDAE,33,46,0,0,0,0,0,79,0
1997_TMSL_B4_THUOCCI,1997,TMSL,B4,THUOCCI,0,1,0,0,0,0,0,1,0
1997_TMSL_B4_VITRIPA,1997,TMSL,B4,VITRIPA,2,2,0,0,0,0,0,4,0
1997_TMSL_B5_BETPAPY,1997,TMSL,B5,BETPAPY,0,0,3,0,0,0,0,3,0
1997_TMSL_B5_JUNVIRG,1997,TMSL,B5,JUNVIRG,0,1,0,0,0,0,0,1,0
1997_TMSL_B5_RUBIDAE,1997,TMSL,B5,RUBIDAE,11,20,0,0,0,0,0,31,0
1997_TMSL_B5_VITRIPA,1997,TMSL,B5,VITRIPA,2,0,0,0,0,0,0,2,0
1997_TMSL_B8_CEPOCCI,1997,TMSL,B8,CEPOCCI,0,0,1,0,0,0,0,1,0
1997_TMSL_B8_ROSRUBI,1997,TMSL,B8,ROSRUBI,10,2,0,0,0,0,0,12,0
1997_TMSL_B8_RUBIDAE,1997,TMSL,B8,RUBIDAE,44,40,0,0,0,0,0,84,0
1997_TMSL_B8_VITRIPA,1997,TMSL,B8,VITRIPA,2,4,0,0,0,0,0,6,0
1997_TMSL_B9_PARINSE,1997,TMSL,B9,PARINSE,1,0,0,0,0,0,0,1,0
1997_TMSL_B9_ROSMULT,1997,TMSL,B9,ROSMULT,1,0,0,0,0,0,0,1,0
1997_TMSL_B9_RUBIDAE,1997,TMSL,B9,RUBIDAE,10,20,3,0,0,0,0,33,0
1997_TMSL_C3_BETPAPY,1997,TMSL,C3,BETPAPY,4,0,0,0,0,0,0,4,0
1997_TMSL_C3_JUNCOMM,1997,TMSL,C3,JUNCOMM,5,8,0,0,0,0,0,13,0
1997_TMSL_C3_LARLARI,1997,TMSL,C3,LARLARI,0,1,2,5,0,0,0,3,5
1997_TMSL_C3_PARINSE,1997,TMSL,C3,PARINSE,3,1,0,0,0,0,0,4,0
1997_TMSL_C3_PRUVIRG,1997,TMSL,C3,PRUVIRG,1,0,0,0,0,0,0,1,0
1997_TMSL_C3_RUBIDAE,1997,TMSL,C3,RUBIDAE,74,51,0,0,0,0,0,125,0
1997_TMSL_C3_RHURADI,1997,TMSL,C3,RHURADI,3,0,0,0,0,0,0,3,0
1997_TMSL_C3_VITRIPA,1997,TMSL,C3,VITRIPA,13,6,0,1,0,0,0,19,1
1997_TMSL_C7_CELSCAN,1997,TMSL,C7,CELSCAN,1,1,0,0,0,0,0,2,0
1997_TMSL_C7_PARINSE,1997,TMSL,C7,PARINSE,5,2,1,0,0,0,0,8,0
1997_TMSL_C7_ROSMULT,1997,TMSL,C7,ROSMULT,4,3,0,4,0,0,0,7,4
1997_TMSL_C7_RUBIDAE,1997,TMSL,C7,RUBIDAE,115,184,48,0,0,0,0,347,0
1997_TMSL_C7_VITRIPA,1997,TMSL,C7,VITRIPA,0,0,3,0,0,0,0,3,0
1997_DCJS_C10_HYPKALM,1997,DCJS,C10,HYPKALM,839,1,0,0,0,0,0,840,0
1997_DCJS_C10_JUNCOMM,1997,DCJS,C10,JUNCOMM,2,0,0,0,0,0,0,2,0
1997_DCJS_C10_JUNVIRG,1997,DCJS,C10,JUNVIRG,1,0,0,0,0,0,0,1,0
1997_DCJS_C10_THUOCCI,1997,DCJS,C10,THUOCCI,1,0,0,0,0,0,0,1,0
1997_DCJS_C12_HYPKALM,1997,DCJS,C12,HYPKALM,127,1,0,0,0,0,0,128,0
1997_DCJS_C8_HYPKALM,1997,DCJS,C8,HYPKALM,79,0,0,0,0,0,0,79,0
1997_ROSF_C10_ACERUBR,1997,ROSF,C10,ACERUBR,56,0,0,0,0,0,0,56,0
1997_ROSF_C10_ACESACC,1997,ROSF,C10,ACESACC,76,0,0,0,0,0,0,76,0
1997_ROSF_C10_OSTVIRG,1997,ROSF,C10,OSTVIRG,7,0,0,0,0,0,0,7,0
1997_ROSF_C10_SASALBI,1997,ROSF,C10,SASALBI,2,0,0,0,0,0,0,2,0
1997_ROSF_C2_ACERUBR,1997,ROSF,C2,ACERUBR,3,0,0,0,0,0,0,3,0
1997_ROSF_C2_ACESACC,1997,ROSF,C2,ACESACC,19,0,0,0,0,0,0,19,0
1997_ROSF_C4_ACERUBR,1997,ROSF,C4,ACERUBR,3,0,0,0,0,0,0,3,0
1997_ROSF_C4_ACESACC,1997,ROSF,C4,ACESACC,9,1,0,0,0,0,0,10,0
1997_ROSF_C6_ACERUBR,1997,ROSF,C6,ACERUBR,11,0,0,0,0,0,0,11,0
1997_ROSF_C6_ACESACC,1997,ROSF,C6,ACESACC,1,0,0,0,0,0,0,1,0
1997_ROSF_C6_OSTVIRG,1997,ROSF,C6,OSTVIRG,1,5,0,0,0,0,0,6,0
1997_ROSF_C8_ACESACC,1997,ROSF,C8,ACESACC,1,0,0,0,0,0,0,1,0
1997_ROSF_C8_RUBIDAE,1997,ROSF,C8,RUBIDAE,35,96,32,0,0,0,0,163,0
1997_ROSF_D11_ACERUBR,1997,ROSF,D11,ACERUBR,4,0,0,0,0,0,0,4,0
1997_ROSF_D11_ACESACC,1997,ROSF,D11,ACESACC,5,0,0,0,0,0,0,5,0
1997_ROSF_D11_OSTVIRG,1997,ROSF,D11,OSTVIRG,2,0,0,0,0,0,0,2,0
1997_ROSF_D11_PINSTRO,1997,ROSF,D11,PINSTRO,0,1,0,0,0,0,0,1,0
1997_ROSF_D11_QUERUBR,1997,ROSF,D11,QUERUBR,5,0,0,0,0,0,0,5,0
1997_ROSF_D3_ACESACC,1997,ROSF,D3,ACESACC,195,0,0,0,0,0,0,195,0
1997_ROSF_D5_ACESACC,1997,ROSF,D5,ACESACC,147,0,0,0,0,0,0,147,0
1997_ROSF_D5_PRUVIRG,1997,ROSF,D5,PRUVIRG,1,1,0,0,0,0,0,2,0
1997_ROSF_D5_RUBIDAE,1997,ROSF,D5,RUBIDAE,3,0,5,0,0,0,0,8,0
1997_ROSF_D5_SAMCANA,1997,ROSF,D5,SAMCANA,1,0,0,0,0,0,0,1,0
1997_ROSF_D7_RUBALLE,1997,ROSF,D7,RUBALLE,5,0,9,0,0,0,0,14,0
1997_ROSF_D7_RUBIDAE,1997,ROSF,D7,RUBIDAE,5,2,0,0,0,0,0,7,0
1997_ROSF_D9_ACERUBR,1997,ROSF,D9,ACERUBR,1,0,0,0,0,0,0,1,0
1997_ROSF_D9_ACESACC,1997,ROSF,D9,ACESACC,15,3,0,0,0,0,0,18,0
1997_ROSF_D9_OSTVIRG,1997,ROSF,D9,OSTVIRG,1,0,0,0,0,0,0,1,0
1997_ROSF_D9_QUERUBR,1997,ROSF,D9,QUERUBR,1,0,0,0,0,0,0,1,0
1997_ROSF_D9_RUBIDAE,1997,ROSF,D9,RUBIDAE,14,36,11,0,0,0,0,61,0
1997_SRS1_C14_HYPKALM,1997,SRS1,C14,HYPKALM,38,0,0,0,0,0,0,38,0
1997_ROWB_B10_ACERUBR,1997,ROWB,B10,ACERUBR,1,0,0,0,0,0,0,1,0
1997_ROWB_B10_BETPAPY,1997,ROWB,B10,BETPAPY,0,1,1,3,0,0,0,2,3
1997_ROWB_B10_SASALBI,1997,ROWB,B10,SASALBI,1,0,0,0,0,0,0,1,0
1997_ROWB_B10_VITRIPA,1997,ROWB,B10,VITRIPA,2,0,0,0,0,0,0,2,0
1997_ROWB_B2_ACERUBR,1997,ROWB,B2,ACERUBR,4,0,0,0,0,0,0,4,0
1997_ROWB_B2_BETPAPY,1997,ROWB,B2,BETPAPY,1,0,0,0,0,0,0,1,0
1997_ROWB_B2_FRAXIN.,1997,ROWB,B2,FRAXIN.,1,0,0,0,0,0,0,1,0
1997_ROWB_B2_OSTVIRG,1997,ROWB,B2,OSTVIRG,9,0,0,0,0,0,0,9,0
1997_ROWB_B2_QUERUBR,1997,ROWB,B2,QUERUBR,3,0,0,0,0,0,0,3,0
1997_ROWB_B2_RUBIDAE,1997,ROWB,B2,RUBIDAE,14,0,0,0,0,0,0,14,0
1997_ROWB_B2_SASALBI,1997,ROWB,B2,SASALBI,35,10,0,0,0,0,0,45,0
1997_ROWB_B2_VITAEST,1997,ROWB,B2,VITAEST,1,0,0,0,0,0,0,1,0
1997_ROWB_B2_VITRIPA,1997,ROWB,B2,VITRIPA,1,0,0,0,0,0,0,1,0
1997_ROWB_B4_ACERUBR,1997,ROWB,B4,ACERUBR,0,4,0,0,0,0,0,4,0
1997_ROWB_B4_ACESACC,1997,ROWB,B4,ACESACC,1,2,0,0,0,0,0,3,0
1997_ROWB_B4_RHUTYPH,1997,ROWB,B4,RHUTYPH,1,0,0,0,0,0,0,1,0
1997_ROWB_B4_RUBIDAE,1997,ROWB,B4,RUBIDAE,146,147,9,0,0,0,0,302,0
1997_ROWB_B4_VITAEST,1997,ROWB,B4,VITAEST,1,0,0,0,0,0,0,1,0
1997_ROWB_B6_RUBIDAE,1997,ROWB,B6,RUBIDAE,170,17,0,0,0,0,0,187,0
1997_ROWB_B8_ACESACC,1997,ROWB,B8,ACESACC,1,0,0,0,0,0,0,1,0
1997_ROWB_B8_BETPAPY,1997,ROWB,B8,BETPAPY,86,2,0,0,0,0,0,88,0
1997_ROWB_B8_RUBIDAE,1997,ROWB,B8,RUBIDAE,3,5,0,0,0,0,0,8,0
1997_ROWB_C10_ROSRUBI,1997,ROWB,C10,ROSRUBI,3,2,0,0,0,0,0,5,0
1997_ROWB_C4_CEPOCCI,1997,ROWB,C4,CEPOCCI,0,1,0,0,0,0,0,1,0
1997_ROWB_C4_DECVERT,1997,ROWB,C4,DECVERT,10,60,0,0,0,0,0,70,0
1997_ROWB_C8_QUERUBR,1997,ROWB,C8,QUERUBR,16,0,0,0,0,0,0,16,0
1997_ROWB_C8_RUBIDAE,1997,ROWB,C8,RUBIDAE,75,51,0,0,0,0,0,126,0
1997_ROWB_C8_VITAEST,1997,ROWB,C8,VITAEST,4,4,0,0,0,0,0,8,0
1997_ROIS_C2_SASALBI,1997,ROIS,C2,SASALBI,1,0,1,0,0,0,0,2,0
1997_ROIS_C2_TILAMER,1997,ROIS,C2,TILAMER,1,0,0,0,0,0,0,1,0
1997_ROIS_C2_VITRIPA,1997,ROIS,C2,VITRIPA,1,2,0,0,0,0,0,3,0
1997_ROIS_C4_FRAXIN.,1997,ROIS,C4,FRAXIN.,1,0,0,0,0,0,0,1,0
1997_ROIS_C4_ROSMULT,1997,ROIS,C4,ROSMULT,2,0,0,0,0,0,0,2,0
1997_ROIS_C4_VITRIPA,1997,ROIS,C4,VITRIPA,0,1,0,0,0,0,0,1,0
1997_ROIS_D11_CEPOCCI,1997,ROIS,D11,CEPOCCI,0,0,1,0,0,0,0,1,0
1997_ROIS_D3_VITRIPA,1997,ROIS,D3,VITRIPA,6,4,2,0,0,0,0,12,0
1997_ROIS_D7_QUERUBR,1997,ROIS,D7,QUERUBR,6,0,0,0,0,0,0,6,0
1997_ROIS_D7_VITRIPA,1997,ROIS,D7,VITRIPA,23,0,0,0,0,0,0,23,0
1997_ROMS_C1_ACESACC,1997,ROMS,C1,ACESACC,3,0,0,0,0,0,0,3,0
1997_ROMS_C3_ACERUBR,1997,ROMS,C3,ACERUBR,2,0,0,0,0,0,0,2,0
1997_ROMS_C3_VITRIPA,1997,ROMS,C3,VITRIPA,1,0,0,0,0,0,0,1,0
1997_ROMS_C7_ACERUBR,1997,ROMS,C7,ACERUBR,1,0,0,0,0,0,0,1,0
1997_ROMS_C7_ACESACC,1997,ROMS,C7,ACESACC,2,1,0,0,0,0,0,3,0
1997_ROMS_C7_OSTVIRG,1997,ROMS,C7,OSTVIRG,8,2,0,0,0,0,0,10,0
1997_ROMS_C7_PRUSERO,1997,ROMS,C7,PRUSERO,0,0,1,0,0,0,0,1,0
1997_ROMS_C7_RUBALLE,1997,ROMS,C7,RUBALLE,0,1,0,0,0,0,0,1,0
1997_ROMS_C7_TILAMER,1997,ROMS,C7,TILAMER,1,0,0,0,0,0,0,1,0
1997_ROMS_C9_OSTVIRG,1997,ROMS,C9,OSTVIRG,10,1,0,0,0,0,0,11,0
1997_ROMS_C9_QUERUBR,1997,ROMS,C9,QUERUBR,11,0,0,0,0,0,0,11,0
1997_ROMS_D10_OSTVIRG,1997,ROMS,D10,OSTVIRG,1,0,0,0,0,0,0,1,0
1997_ROMS_D10_PRUVIRG,1997,ROMS,D10,PRUVIRG,1,2,0,0,0,0,0,3,0
1997_ROMS_D10_QUERUBR,1997,ROMS,D10,QUERUBR,4,0,0,0,0,0,0,4,0
1997_ROMS_D2_CEPOCCI,1997,ROMS,D2,CEPOCCI,1,10,0,0,0,0,0,11,0
1997_ROMS_D2_DECVERT,1997,ROMS,D2,DECVERT,22,8,0,0,0,0,0,30,0
1997_ROMS_D4_ACESACC,1997,ROMS,D4,ACESACC,2,0,0,0,0,0,0,2,0
1997_ROMS_D4_ROSRUBI,1997,ROMS,D4,ROSRUBI,1,2,2,0,0,0,0,5,0
1997_ROMS_D6_ACESACC,1997,ROMS,D6,ACESACC,1,0,0,0,0,0,0,1,0
1997_ROMS_D6_OSTVIRG,1997,ROMS,D6,OSTVIRG,1,1,0,0,0,0,0,2,0
1997_ROMS_D6_PRUSERO,1997,ROMS,D6,PRUSERO,35,10,0,0,0,0,0,45,0
1997_ROMS_D6_QUERUBR,1997,ROMS,D6,QUERUBR,3,0,0,0,0,0,0,3,0
1997_ROMS_D6_VITRIPA,1997,ROMS,D6,VITRIPA,1,0,0,0,0,0,0,1,0
1997_ROMS_D8_OSTVIRG,1997,ROMS,D8,OSTVIRG,0,1,0,0,0,0,0,1,0
1997_ROMS_D8_ROSRUBI,1997,ROMS,D8,ROSRUBI,1,0,0,0,0,0,0,1,0
1997_ROMS_D8_RUBIDAE,1997,ROMS,D8,RUBIDAE,51,242,19,0,0,0,0,312,0
1997_IDSS_B10_HYPKALM,1997,IDSS,B10,HYPKALM,170,69,0,0,0,0,0,239,0
1997_IDSS_B4_HYPKALM,1997,IDSS,B4,HYPKALM,109,40,0,0,0,0,0,149,0
1997_IDSS_B6_HYPKALM,1997,IDSS,B6,HYPKALM,93,50,0,0,0,0,0,143,0
1997_IDSS_B6_JUNVIRG,1997,IDSS,B6,JUNVIRG,1,1,3,1,0,0,0,5,1
1997_IDSS_B6_VITRIPA,1997,IDSS,B6,VITRIPA,4,2,1,0,0,0,0,7,0
1997_IDSS_B8_HYPKALM,1997,IDSS,B8,HYPKALM,38,28,0,0,0,0,0,66,0
1997_IDSS_B8_JUNCOMM,1997,IDSS,B8,JUNCOMM,1,0,0,0,0,0,0,1,0
1997_IDSS_B8_JUNVIRG,1997,IDSS,B8,JUNVIRG,0,0,0,3,0,0,0,0,3
1997_IDSS_B8_ROSRUBI,1997,IDSS,B8,ROSRUBI,2,0,0,0,0,0,0,2,0
1997_IDSS_B8_VITRIPA,1997,IDSS,B8,VITRIPA,0,0,1,0,0,0,0,1,0
1997_IDSS_D6_JUNVIRG,1997,IDSS,D6,JUNVIRG,1,0,0,0,0,0,0,1,0
1998_DCJS_C10_HYPKALM,1998,DCJS,C10,HYPKALM,663,0,0,0,0,0,0,663,0
1998_DCJS_C10_JUNVIRG,1998,DCJS,C10,JUNVIRG,1,0,0,0,0,0,0,1,0
1998_DCJS_C10_THUOCCI,1998,DCJS,C10,THUOCCI,1,0,0,0,0,0,0,1,0
1998_DCJS_C12_HYPKALM,1998,DCJS,C12,HYPKALM,94,0,0,0,0,0,0,94,0
1998_DCJS_C8_HYPKALM,1998,DCJS,C8,HYPKALM,109,0,0,0,0,0,0,109,0
1998_DCJS_C8_JUNCOMM,1998,DCJS,C8,JUNCOMM,1,0,0,0,0,0,0,1,0
1998_DCSD_C11_JUNVIRG,1998,DCSD,C11,JUNVIRG,2,0,0,0,0,0,0,2,0
1998_DCSD_C11_PRUVIRG,1998,DCSD,C11,PRUVIRG,0,1,2,0,0,0,0,3,0
1998_DCSD_C11_VITRIPA,1998,DCSD,C11,VITRIPA,11,11,2,0,0,0,0,24,0
1998_DCSD_C12_JUNCOMM,1998,DCSD,C12,JUNCOMM,1,0,0,0,0,0,0,1,0
1998_DCSD_C14_PRUVIRG,1998,DCSD,C14,PRUVIRG,1,0,0,0,0,0,0,1,0
1998_DCSD_C14_VITRIPA,1998,DCSD,C14,VITRIPA,0,2,0,0,0,0,0,2,0
1998_DCSD_C4_ROSRUBI,1998,DCSD,C4,ROSRUBI,1,2,0,0,0,0,0,3,0
1998_DCSD_C4_VITRIPA,1998,DCSD,C4,VITRIPA,39,20,1,0,0,0,0,60,0
1998_DCSD_C6_VITRIPA,1998,DCSD,C6,VITRIPA,1,3,3,0,0,0,0,7,0
1998_ROMS_C1_ACESACC,1998,ROMS,C1,ACESACC,1,0,0,0,0,0,0,1,0
1998_ROMS_C1_PRUSERO,1998,ROMS,C1,PRUSERO,1,0,0,0,0,0,0,1,0
1998_ROMS_C3_ACERUBR,1998,ROMS,C3,ACERUBR,1,0,0,0,0,0,0,1,0
1998_ROMS_C3_RUBIDAE,1998,ROMS,C3,RUBIDAE,3,0,0,0,0,0,0,3,0
1998_ROMS_C3_VITRIPA,1998,ROMS,C3,VITRIPA,1,1,0,0,0,0,0,2,0
1998_ROMS_C5_VITRIPA,1998,ROMS,C5,VITRIPA,0,2,0,0,0,0,0,2,0
1998_ROMS_C7_ACERUBR,1998,ROMS,C7,ACERUBR,1,0,0,0,0,0,0,1,0
1998_ROMS_C7_ACESACC,1998,ROMS,C7,ACESACC,2,1,0,0,0,0,0,3,0
1998_ROMS_C7_OSTVIRG,1998,ROMS,C7,OSTVIRG,3,5,1,0,0,0,0,9,0
1998_ROMS_C7_RUBALLE,1998,ROMS,C7,RUBALLE,0,5,2,0,0,0,0,7,0
1998_ROMS_C7_TILAMER,1998,ROMS,C7,TILAMER,0,1,0,0,0,0,0,1,0
1998_ROMS_C9_OSTVIRG,1998,ROMS,C9,OSTVIRG,8,1,0,0,0,0,0,9,0
1998_ROMS_D10_OSTVIRG,1998,ROMS,D10,OSTVIRG,1,0,0,0,0,0,0,1,0
1998_ROMS_D10_PRUVIRG,1998,ROMS,D10,PRUVIRG,0,3,0,0,0,0,0,3,0
1998_ROMS_D10_QUERUBR,1998,ROMS,D10,QUERUBR,2,0,0,0,0,0,0,2,0
1998_ROMS_D10_RUBIDAE,1998,ROMS,D10,RUBIDAE,19,3,0,0,0,0,0,22,0
1998_ROMS_D2_CEPOCCI,1998,ROMS,D2,CEPOCCI,18,7,0,0,0,0,0,25,0
1998_ROMS_D2_DECVERT,1998,ROMS,D2,DECVERT,11,42,6,0,0,0,0,59,0
1998_ROMS_D4_ACESACC,1998,ROMS,D4,ACESACC,1,0,0,0,0,0,0,1,0
1998_ROMS_D4_ROSRUBI,1998,ROMS,D4,ROSRUBI,2,2,2,0,0,0,0,6,0
1998_ROMS_D4_RUBIDAE,1998,ROMS,D4,RUBIDAE,12,35,0,0,0,0,0,47,0
1998_ROMS_D6_ACESACC,1998,ROMS,D6,ACESACC,0,1,0,0,0,0,0,1,0
1998_ROMS_D6_OSTVIRG,1998,ROMS,D6,OSTVIRG,1,1,0,0,0,0,0,2,0
1998_ROMS_D6_PRUSERO,1998,ROMS,D6,PRUSERO,34,21,1,0,0,0,0,56,0
1998_ROMS_D6_QUERUBR,1998,ROMS,D6,QUERUBR,1,0,0,0,0,0,0,1,0
1998_ROMS_D6_RUBIDAE,1998,ROMS,D6,RUBIDAE,1,0,0,0,0,0,0,1,0
1998_ROMS_D6_VITRIPA,1998,ROMS,D6,VITRIPA,0,1,0,0,0,0,0,1,0
1998_ROMS_D8_OSTVIRG,1998,ROMS,D8,OSTVIRG,0,0,1,0,0,0,0,1,0
1998_ROMS_D8_ROSRUBI,1998,ROMS,D8,ROSRUBI,1,0,0,0,0,0,0,1,0
1998_ROMS_D8_RUBIDAE,1998,ROMS,D8,RUBIDAE,122,133,43,0,0,0,0,298,0
1998_ROMS_D8_TILAMER,1998,ROMS,D8,TILAMER,1,0,0,0,0,0,0,1,0
1998_ROWP_B11_QUERUBR,1998,ROWP,B11,QUERUBR,1,0,0,0,0,0,0,1,0
1998_ROWP_B11_TILAMER,1998,ROWP,B11,TILAMER,3,0,0,0,0,0,0,3,0
1998_ROWP_B11_VITRIPA,1998,ROWP,B11,VITRIPA,3,2,0,0,0,0,0,5,0
1998_ROWP_B13_TILAMER,1998,ROWP,B13,TILAMER,3,0,0,0,0,0,0,3,0
1998_ROWP_B13_VITRIPA,1998,ROWP,B13,VITRIPA,0,2,0,0,0,0,0,2,0
1998_ROWP_B15_CELSCAN,1998,ROWP,B15,CELSCAN,1,2,0,0,0,0,0,3,0
1998_ROWP_B15_PARINSE,1998,ROWP,B15,PARINSE,65,19,7,0,0,0,0,91,0
1998_ROWP_B15_VITRIPA,1998,ROWP,B15,VITRIPA,0,2,0,0,0,0,0,2,0
1998_ROWP_B17_VITRIPA,1998,ROWP,B17,VITRIPA,1,0,2,0,0,0,0,3,0
1998_ROWP_B19_RUBIDAE,1998,ROWP,B19,RUBIDAE,38,84,0,0,0,0,0,122,0
1998_ROWP_B21_RUBIDAE,1998,ROWP,B21,RUBIDAE,93,299,0,0,0,0,0,392,0
1998_ROWP_B21_VITRIPA,1998,ROWP,B21,VITRIPA,5,10,4,0,0,0,0,19,0
1998_ROWP_B6_PRUVIRG,1998,ROWP,B6,PRUVIRG,2,0,0,0,0,0,0,2,0
1998_ROWP_B6_TILAMER,1998,ROWP,B6,TILAMER,4,8,0,0,0,0,0,12,0
1998_ROWP_B6_VITRIPA,1998,ROWP,B6,VITRIPA,1,3,2,0,0,0,0,6,0
1998_ROWP_B7_TILAMER,1998,ROWP,B7,TILAMER,0,1,1,0,0,0,0,2,0
1998_ROWP_B9_FRAXIN.,1998,ROWP,B9,FRAXIN.,2,0,0,0,0,0,0,2,0
1998_ROWP_B9_JUNVIRG,1998,ROWP,B9,JUNVIRG,0,0,0,1,0,0,0,0,1
1998_ROWP_C16_ROSRUBI,1998,ROWP,C16,ROSRUBI,0,0,2,0,0,0,0,2,0
1998_ROWP_C16_RUBIDAE,1998,ROWP,C16,RUBIDAE,3,1,0,0,0,0,0,4,0
1998_ROWP_C16_VITRIPA,1998,ROWP,C16,VITRIPA,3,6,10,0,0,0,0,19,0
1998_ROIS_C10_VITRIPA,1998,ROIS,C10,VITRIPA,0,0,1,0,0,0,0,1,0
1998_ROIS_C2_SASALBI,1998,ROIS,C2,SASALBI,0,0,1,0,0,0,0,1,0
1998_ROIS_C2_VITRIPA,1998,ROIS,C2,VITRIPA,1,4,0,0,0,0,0,5,0
1998_ROIS_C6_VITRIPA,1998,ROIS,C6,VITRIPA,0,1,0,0,0,0,0,1,0
1998_ROIS_D11_CEPOCCI,1998,ROIS,D11,CEPOCCI,0,0,1,0,0,0,0,1,0
1998_ROIS_D3_VITRIPA,1998,ROIS,D3,VITRIPA,2,7,8,1,0,0,0,17,1
1998_ROIS_D7_OSTVIRG,1998,ROIS,D7,OSTVIRG,1,0,0,0,0,0,0,1,0
1998_ROIS_D7_QUERUBR,1998,ROIS,D7,QUERUBR,4,0,0,0,0,0,0,4,0
1998_ROSF_C10_ACERUBR,1998,ROSF,C10,ACERUBR,9,0,0,0,0,0,0,9,0
1998_ROSF_C10_ACESACC,1998,ROSF,C10,ACESACC,97,0,0,0,0,0,0,97,0
1998_ROSF_C10_OSTVIRG,1998,ROSF,C10,OSTVIRG,11,0,0,0,0,0,0,11,0
1998_ROSF_C10_PRUSERO,1998,ROSF,C10,PRUSERO,2,0,0,0,0,0,0,2,0
1998_ROSF_C10_SASALBI,1998,ROSF,C10,SASALBI,1,0,0,0,0,0,0,1,0
1998_ROSF_C2_ACERUBR,1998,ROSF,C2,ACERUBR,1,0,0,0,0,0,0,1,0
1998_ROSF_C2_ACESACC,1998,ROSF,C2,ACESACC,22,0,0,0,0,0,0,22,0
1998_ROSF_C4_ACESACC,1998,ROSF,C4,ACESACC,6,2,0,0,0,0,0,8,0
1998_ROSF_C4_RUBALLE,1998,ROSF,C4,RUBALLE,2,7,6,0,0,0,0,15,0
1998_ROSF_C6_ACERUBR,1998,ROSF,C6,ACERUBR,7,0,0,0,0,0,0,7,0
1998_ROSF_C6_ACESACC,1998,ROSF,C6,ACESACC,2,0,0,0,0,0,0,2,0
1998_ROSF_C6_DECVERT,1998,ROSF,C6,DECVERT,0,1,0,0,0,0,0,1,0
1998_ROSF_C6_OSTVIRG,1998,ROSF,C6,OSTVIRG,2,3,0,0,0,0,0,5,0
1998_ROSF_C8_ACESACC,1998,ROSF,C8,ACESACC,2,0,0,0,0,0,0,2,0
1998_ROSF_C8_RUBIDAE,1998,ROSF,C8,RUBIDAE,40,42,17,0,0,0,0,99,0
