site_size_ha,site_code_abcd,site_name,sampling_year_yyyy,year_site,species_banding_code_abcd,species_common_name,breeding_territories,tree_density
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,RWBL,Red-winged Blackbird,5,NOTFOUND
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,SOSP,Song Sparrow,9.5,NOTFOUND
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,TRES,Tree Swallow,1,NOTFOUND
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,WIWR,Winter Wren,1,NOTFOUND
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,WTSP,White-throated Sparrow,1,NOTFOUND
12.8,WPWC,White Pine - White Cedar Savannah,1998,1998_WPWC,YWAR,Yellow Warbler,5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,AMRO,American Robin,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,BHCO,Brown-headed Cowbird,5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,CHSP,Chipping Sparrow,18,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,EWPW,Eastern Whip-poor-will,2,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,FISP,Field Sparrow,10,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,KILL,Killdeer,0.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,SOSP,Song Sparrow,35,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,TRES,Tree Swallow,6.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,WISN,Wilson's Snipe,2,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,1999,1999_DCJS,YWAR,Yellow Warbler,1.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,AMWO,American Woodcock,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,BAOR,Baltimore Oriole,10.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,BCCH,Black-capped Chickadee,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,BGGN,Blue-gray Gnatcatcher,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,BHCO,Brown-headed Cowbird,1.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,COGR,Common Grackle,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,COYE,Common Yellowthroat,7,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,EAKI,Eastern Kingbird,6.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,EATO,Eastern Towhee,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,EAWP,Eastern Wood-pewee,7.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,EWPW,Eastern Whip-poor-will,5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,FISP,Field Sparrow,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,GCFL,Great Crested Flycatcher,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,GRCA,Gray Catbird,2,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,HOWR,House Wren,7.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,LEFL,Least Flycatcher,0.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,NOFL,Northern Flicker,3,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,RBWO,Red-bellied Woodpecker,1,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,REVI,Red-eyed Vireo,6.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,RTHA,Red-tailed Hawk,0.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,RWBL,Red-winged Blackbird,18,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,SOSP,Song Sparrow,5.5,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,TRES,Tree Swallow,10,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,WAVI,Warbling Vireo,4,NOTFOUND
13.1,RARO,Red Ash - Red Oak Savannah,1999,1999_RARO,YWAR,Yellow Warbler,8.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,AMRE,American Redstart,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,AMRO,American Robin,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,BAOR,Baltimore Oriole,15,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,BHCO,Brown-headed Cowbird,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,BLJA,Blue Jay,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,COYE,Common Yellowthroat,6.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,DOWO,Downy Woodpecker,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,EAKI,Eastern Kingbird,6.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,EATO,Eastern Towhee,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,EAWP,Eastern Wood-pewee,12.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,EUST,European Starling,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,EWPW,Eastern Whip-poor-will,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,GCFL,Great Crested Flycatcher,5.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,GRCA,Gray Catbird,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,HOWR,House Wren,30,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,NOCA,Northern Cardinal,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,NOFL,Northern Flicker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,RBWO,Red-bellied Woodpecker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,REVI,Red-eyed Vireo,12,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,RWBL,Red-winged Blackbird,9,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,SCTA,Scarlet Tanager,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,SOSP,Song Sparrow,2.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,TRES,Tree Swallow,29,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,WAVI,Warbling Vireo,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,WEVI,White-eyed Vireo,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,1999,1999_ROMF,YWAR,Yellow Warbler,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,AMWO,American Woodcock,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,BAOR,Baltimore Oriole,10.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,BCCH,Black-capped Chickadee,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,BHCO,Brown-headed Cowbird,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,BLJA,Blue Jay,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,COGR,Common Grackle,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,COYE,Common Yellowthroat,4.5,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,EAKI,Eastern Kingbird,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,EATO,Eastern Towhee,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,EAWP,Eastern Wood-pewee,10,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,EUST,European Starling,4,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,GCFL,Great Crested Flycatcher,3,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,HOWR,House Wren,14,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,NOFL,Northern Flicker,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,RBWO,Red-bellied Woodpecker,1,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,REVI,Red-eyed Vireo,2,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,RWBL,Red-winged Blackbird,8,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,SOSP,Song Sparrow,7,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,TRES,Tree Swallow,8,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,WAVI,Warbling Vireo,6,NOTFOUND
7.9,ROMS,Red Oak - Sugar Maple Savannah,1999,1999_ROMS,YWAR,Yellow Warbler,5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,AMRO,American Robin,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,CEDW,Cedar Waxwing,1,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,CHSP,Chipping Sparrow,9.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,FISP,Field Sparrow,5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,KILL,Killdeer,1.5,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,RWBL,Red-winged Blackbird,2,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,SOSP,Song Sparrow,9,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,TRES,Tree Swallow,6,NOTFOUND
11.3,DCJS,Dry Cottonwood - Juniper Savannah,2000,2000_DCJS,YWAR,Yellow Warbler,3.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,AMRE,American Redstart,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,AMRO,American Robin,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,AMWO,American Woodcock,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,BAOR,Baltimore Oriole,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,BCCH,Black-capped Chickadee,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,BHCO,Brown-headed Cowbird,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,BLJA,Blue Jay,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,COGR,Common Grackle,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,COYE,Common Yellowthroat,13.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,DOWO,Downy Woodpecker,0.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,EAKI,Eastern Kingbird,5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,EAWP,Eastern Wood-pewee,9,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,EUST,European Starling,3,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,GCFL,Great Crested Flycatcher,3,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,GHOW,Great Horned Owl,0.25,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,GRCA,Gray Catbird,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,HOWR,House Wren,13.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,LEFL,Least Flycatcher,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,MODO,Mourning Dove,2,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,NOCA,Northern Cardinal,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,NOFL,Northern Flicker,1,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,REVI,Red-eyed Vireo,4,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,RWBL,Red-winged Blackbird,29,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,SOSP,Song Sparrow,11.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,SWSP,Swamp Sparrow,3.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,TRES,Tree Swallow,10,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,WAVI,Warbling Vireo,6.5,NOTFOUND
9.2,ROIS,Red Oak - Ironwood Savannah,2000,2000_ROIS,YWAR,Yellow Warbler,22,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,AMRE,American Redstart,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,AMRO,American Robin,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,BAOR,Baltimore Oriole,9.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,BCCH,Black-capped Chickadee,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,BGGN,Blue-gray Gnatcatcher,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,BLJA,Blue Jay,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,CEDW,Cedar Waxwing,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,COGR,Common Grackle,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,COYE,Common Yellowthroat,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,DOWO,Downy Woodpecker,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,EAKI,Eastern Kingbird,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,EATO,Eastern Towhee,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,EAWP,Eastern Wood-pewee,14.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,EUST,European Starling,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,EWPW,Eastern Whip-poor-will,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,GCFL,Great Crested Flycatcher,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,GRCA,Gray Catbird,4,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,HAWO,Hairy Woodpecker,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,HOWR,House Wren,22,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,INBU,Indigo Bunting,5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,MODO,Mourning Dove,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,NOCA,Northern Cardinal,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,NOFL,Northern Flicker,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,RBWO,Red-bellied Woodpecker,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,REVI,Red-eyed Vireo,7,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,RHWO,Red-headed Woodpecker,3,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,RTHA,Red-tailed Hawk,0.5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,RTHU,Ruby-throated Hummingbird,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,RWBL,Red-winged Blackbird,5,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,SOSP,Song Sparrow,8,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,TRES,Tree Swallow,14,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,WAVI,Warbling Vireo,6,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,WBNU,White-breasted Nuthatch,2,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,YBCU,Yellow-billed Cuckoo,1,NOTFOUND
12.5,ROMF,Red Oak - Sugar Maple Forest,2000,2000_ROMF,YWAR,Yellow Warbler,3,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,AMRO,American Robin,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,AMWO,American Woodcock,4,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,BAOR,Baltimore Oriole,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,BCCH,Black-capped Chickadee,2,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,BGGN,Blue-gray Gnatcatcher,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,BLJA,Blue Jay,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,BRTH,Brown Thrasher,4,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,CARW,Carolina Wren,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,CEDW,Cedar Waxwing,2,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,CHSP,Chipping Sparrow,8,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,COGR,Common Grackle,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,COYE,Common Yellowthroat,12.5,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,EAKI,Eastern Kingbird,4,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,EATO,Eastern Towhee,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,EAWP,Eastern Wood-pewee,5,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,EWPW,Eastern Whip-poor-will,3,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,GCFL,Great Crested Flycatcher,4,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,GRCA,Gray Catbird,9,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,HOWR,House Wren,13,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,MALL,Mallard,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,MAWR,Marsh Wren,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,MODO,Mourning Dove,4,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,NOCA,Northern Cardinal,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,RTHU,Ruby-throated Hummingbird,1,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,RWBL,Red-winged Blackbird,17.5,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,SOSP,Song Sparrow,8.5,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,SWSP,Swamp Sparrow,3,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,TRES,Tree Swallow,5,NOTFOUND
11,TMSL,Tamarack Slough,2000,2000_TMSL,YWAR,Yellow Warbler,28,NOTFOUND
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,CHSP,Chipping Sparrow,5.5,20.48076036
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,EAKI,Eastern Kingbird,3,20.48076036
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,FISP,Field Sparrow,0.5,20.48076036
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,NOMO,Northern Mockingbird,0.5,20.48076036
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,SOSP,Song Sparrow,1,20.48076036
10.2,DCSD,Dry Cottonwood Sand Dune,2001,2001_DCSD,TRES,Tree Swallow,3,20.48076036
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,AMWO,American Woodcock,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,BAOR,Baltimore Oriole,7,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,BHCO,Brown-headed Cowbird,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,BLJA,Blue Jay,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,COGR,Common Grackle,1,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,COYE,Common Yellowthroat,6,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,DOWO,Downy Woodpecker,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,EAKI,Eastern Kingbird,5.5,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,EATO,Eastern Towhee,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,EAWP,Eastern Wood-pewee,7,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,EUST,European Starling,2.5,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,FISP,Field Sparrow,4.5,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,GRCA,Gray Catbird,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,HOWR,House Wren,19,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,NOFL,Northern Flicker,1.5,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,REVI,Red-eyed Vireo,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,RWBL,Red-winged Blackbird,10,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,SOSP,Song Sparrow,7,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,TRES,Tree Swallow,6,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,WAVI,Warbling Vireo,2,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,YBCU,Yellow-billed Cuckoo,1,11.07056489
13.1,RARO,Red Ash - Red Oak Savannah,2001,2001_RARO,YWAR,Yellow Warbler,4,11.07056489
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,AMGO,American Goldfinch,1,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,AMRE,American Redstart,4,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,AMRO,American Robin,1.5,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,AMWO,American Woodcock,1,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,BAOR,Baltimore Oriole,3,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,BCCH,Black-capped Chickadee,2,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,BGGN,Blue-gray Gnatcatcher,1,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,BHCO,Brown-headed Cowbird,2,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,COGR,Common Grackle,1,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,COYE,Common Yellowthroat,8.5,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,EAKI,Eastern Kingbird,3,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,EAWP,Eastern Wood-pewee,10.5,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,EUST,European Starling,2,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,GCFL,Great Crested Flycatcher,1,4.112108269
9.2,ROIS,Red Oak - Ironwood Savannah,2001,2001_ROIS,GRCA,Gray Catbird,4,4.112108269
